model,dataset,src_layer,tgt_layer,sdc_group,mean_cos_sim,sample_count,finite_step_count
InternVL3-8B,LingoQA,7,8,non_significant_sdc,0.6181722858605966,8570,201723
InternVL3-8B,LingoQA,8,9,non_sdc,0.7186803171184976,7695,163344
InternVL3-8B,LingoQA,8,9,non_significant_sdc,0.7099397237974664,8570,201723
InternVL3-8B,LingoQA,9,10,non_sdc,0.7120170128112783,7695,163344
InternVL3-8B,LingoQA,9,10,non_significant_sdc,0.7032277800931801,8570,201723
InternVL3-8B,LingoQA,10,11,non_sdc,0.6650185911053246,7695,163344
InternVL3-8B,LingoQA,10,11,non_significant_sdc,0.6612372857957279,8570,201723
InternVL3-8B,LingoQA,11,12,non_sdc,0.665093168133278,7695,163344
InternVL3-8B,LingoQA,11,12,non_significant_sdc,0.6571776955888076,8570,201723
InternVL3-8B,LingoQA,12,13,non_sdc,0.7030795833078148,7695,163344
InternVL3-8B,LingoQA,12,13,non_significant_sdc,0.6927673594348365,8570,201723
InternVL3-8B,LingoQA,13,14,non_sdc,0.7149623256438729,7695,163344
InternVL3-8B,LingoQA,13,14,non_significant_sdc,0.7034806872874235,8570,201723
InternVL3-8B,LingoQA,14,15,non_sdc,0.719402669389705,7695,163344
InternVL3-8B,LingoQA,14,15,non_significant_sdc,0.7121405616955714,8570,201723
InternVL3-8B,LingoQA,15,16,non_sdc,0.6324657298660362,7695,163344
InternVL3-8B,LingoQA,15,16,non_significant_sdc,0.629220848410631,8570,201723
InternVL3-8B,LingoQA,16,17,non_sdc,0.598225602421283,7695,163344
InternVL3-8B,LingoQA,16,17,non_significant_sdc,0.5879574651816624,8570,201723
InternVL3-8B,LingoQA,17,18,non_sdc,0.6244924582066518,7695,163344
InternVL3-8B,LingoQA,17,18,non_significant_sdc,0.6159142919426908,8570,201723
InternVL3-8B,LingoQA,18,19,non_sdc,0.736206750489996,7695,163344
InternVL3-8B,LingoQA,18,19,non_significant_sdc,0.7414641612414696,8570,201723
InternVL3-8B,LingoQA,19,20,non_sdc,0.6036337201127618,7695,163344
InternVL3-8B,LingoQA,19,20,non_significant_sdc,0.5991863422536544,8570,201723
InternVL3-8B,LingoQA,20,21,non_sdc,0.6690350234842619,7695,163344
InternVL3-8B,LingoQA,20,21,non_significant_sdc,0.6715038746760683,8570,201723
InternVL3-8B,LingoQA,21,22,non_sdc,0.6452776073557885,7695,163344
InternVL3-8B,LingoQA,21,22,non_significant_sdc,0.649387886519577,8570,201723
InternVL3-8B,LingoQA,22,23,non_sdc,0.7089948057292292,7695,163344
InternVL3-8B,LingoQA,22,23,non_significant_sdc,0.7110418697115626,8570,201723
InternVL3-8B,LingoQA,23,24,non_sdc,0.6868250459912084,7695,163344
InternVL3-8B,LingoQA,23,24,non_significant_sdc,0.690213511764293,8570,201723
InternVL3-8B,LingoQA,24,25,non_sdc,0.6819939348450769,7695,163344
InternVL3-8B,LingoQA,24,25,non_significant_sdc,0.6808797676945002,8570,201723
InternVL3-8B,LingoQA,25,26,non_sdc,0.8057914840675071,7695,163344
InternVL3-8B,LingoQA,25,26,non_significant_sdc,0.8040210651681768,8570,201723
InternVL3-8B,LingoQA,26,27,non_sdc,0.9651610550826826,7695,163344
InternVL3-8B,LingoQA,26,27,non_significant_sdc,0.9634308484330648,8570,201703
LLaVA-1.5-7B,LingoQA,0,1,non_sdc,0.9916186262432656,4791,35451
LLaVA-1.5-7B,LingoQA,0,1,non_significant_sdc,0.9708496696969551,707,10932
LLaVA-1.5-7B,LingoQA,1,2,non_sdc,0.9875158190151663,4791,35451
LLaVA-1.5-7B,LingoQA,1,2,non_significant_sdc,0.9429583127877701,707,10932
LLaVA-1.5-7B,LingoQA,2,3,non_sdc,0.9879387525992064,4791,35451
LLaVA-1.5-7B,LingoQA,2,3,non_significant_sdc,0.9425837185258344,707,10932
LLaVA-1.5-7B,LingoQA,3,4,non_sdc,0.9850960745257056,4791,35451
LLaVA-1.5-7B,LingoQA,3,4,non_significant_sdc,0.9307685885485304,707,10932
LLaVA-1.5-7B,LingoQA,4,5,non_sdc,0.9789560885055799,4791,35451
LLaVA-1.5-7B,LingoQA,4,5,non_significant_sdc,0.9152891319386187,707,10932
LLaVA-1.5-7B,LingoQA,5,6,non_sdc,0.9731940788668128,4791,35451
LLaVA-1.5-7B,LingoQA,5,6,non_significant_sdc,0.9126854291881158,707,10932
LLaVA-1.5-7B,LingoQA,6,7,non_sdc,0.9740877646504945,4791,35451
LLaVA-1.5-7B,LingoQA,6,7,non_significant_sdc,0.9130167874846139,707,10932
LLaVA-1.5-7B,LingoQA,7,8,non_sdc,0.9679632939060832,4791,35451
LLaVA-1.5-7B,LingoQA,7,8,non_significant_sdc,0.9056044646483405,706,10883
LLaVA-1.5-7B,LingoQA,8,9,non_sdc,0.9644161574720852,4791,35451
LLaVA-1.5-7B,LingoQA,8,9,non_significant_sdc,0.896862350275903,705,10834
LLaVA-1.5-7B,LingoQA,9,10,non_sdc,0.9720952976400149,4791,35451
LLaVA-1.5-7B,LingoQA,9,10,non_significant_sdc,0.9172432363483386,705,10834
LLaVA-1.5-7B,LingoQA,10,11,non_sdc,0.9556338837102542,4791,35451
LLaVA-1.5-7B,LingoQA,10,11,non_significant_sdc,0.8913093463105674,704,10785
LLaVA-1.5-7B,LingoQA,11,12,non_sdc,0.9536799774699543,4791,35451
LLaVA-1.5-7B,LingoQA,11,12,non_significant_sdc,0.8975374273716924,701,10638
LLaVA-1.5-7B,LingoQA,12,13,non_sdc,0.959142105675323,4791,35451
LLaVA-1.5-7B,LingoQA,12,13,non_significant_sdc,0.9002292882938777,701,10638
LLaVA-1.5-7B,LingoQA,13,14,non_sdc,0.9610116474510443,4791,35451
LLaVA-1.5-7B,LingoQA,13,14,non_significant_sdc,0.9027173027404609,701,10638
LLaVA-1.5-7B,LingoQA,14,15,non_sdc,0.9674619837757532,4791,35451
LLaVA-1.5-7B,LingoQA,14,15,non_significant_sdc,0.9016544410263351,701,10638
LLaVA-1.5-7B,LingoQA,15,16,non_sdc,0.9662853732556793,4791,35451
LLaVA-1.5-7B,LingoQA,15,16,non_significant_sdc,0.9075836354421182,701,10638
LLaVA-1.5-7B,LingoQA,16,17,non_sdc,0.9664322286366779,4791,35451
LLaVA-1.5-7B,LingoQA,16,17,non_significant_sdc,0.9050414505921672,701,10638
LLaVA-1.5-7B,LingoQA,17,18,non_sdc,0.9658956236923956,4791,35451
LLaVA-1.5-7B,LingoQA,17,18,non_significant_sdc,0.895863073321023,701,10638
LLaVA-1.5-7B,LingoQA,18,19,non_sdc,0.9584661758601829,4791,35451
LLaVA-1.5-7B,LingoQA,18,19,non_significant_sdc,0.8848238907555719,701,10638
LLaVA-1.5-7B,LingoQA,19,20,non_sdc,0.9682001432822439,4791,35451
LLaVA-1.5-7B,LingoQA,19,20,non_significant_sdc,0.9124510618187522,701,10638
LLaVA-1.5-7B,LingoQA,20,21,non_sdc,0.9602179308538588,4791,35451
LLaVA-1.5-7B,LingoQA,20,21,non_significant_sdc,0.884362002623185,701,10638
LLaVA-1.5-7B,LingoQA,21,22,non_sdc,0.9675937153500866,4791,35451
LLaVA-1.5-7B,LingoQA,21,22,non_significant_sdc,0.8911010862599288,700,10589
LLaVA-1.5-7B,LingoQA,22,23,non_sdc,0.9593256917156934,4791,35451
LLaVA-1.5-7B,LingoQA,22,23,non_significant_sdc,0.8642019328082304,700,10589
LLaVA-1.5-7B,LingoQA,23,24,non_sdc,0.9747439438484082,4791,35451
LLaVA-1.5-7B,LingoQA,23,24,non_significant_sdc,0.9176267368344627,700,10589
LLaVA-1.5-7B,LingoQA,24,25,non_sdc,0.9612811875048416,4791,35451
LLaVA-1.5-7B,LingoQA,24,25,non_significant_sdc,0.8545018904080334,700,10589
LLaVA-1.5-7B,LingoQA,25,26,non_sdc,0.9773197055914664,4791,35451
LLaVA-1.5-7B,LingoQA,25,26,non_significant_sdc,0.9215607027857865,700,10589
LLaVA-1.5-7B,LingoQA,26,27,non_sdc,0.9772535774317466,4791,35451
LLaVA-1.5-7B,LingoQA,26,27,non_significant_sdc,0.8936475095772916,700,10589
LLaVA-1.5-7B,LingoQA,27,28,non_sdc,0.9736863786356121,4791,35451
LLaVA-1.5-7B,LingoQA,27,28,non_significant_sdc,0.8880128985397215,700,10589
LLaVA-1.5-7B,LingoQA,28,29,non_sdc,0.9710105588658742,4791,35451
LLaVA-1.5-7B,LingoQA,28,29,non_significant_sdc,0.8862419267690793,700,10589
LLaVA-1.5-7B,LingoQA,29,30,non_sdc,0.978117494817327,4791,35451
LLaVA-1.5-7B,LingoQA,29,30,non_significant_sdc,0.8721796286646938,699,10540
LLaVA-1.5-7B,LingoQA,30,31,non_sdc,0.9848422531537101,4791,35451
LLaVA-1.5-7B,LingoQA,30,31,non_significant_sdc,0.9120765581352924,698,10491
