profile,order,repeat,sample_index,orig_id,answer_sha256,latency_ms,tokens,peak_allocated_mb,peak_reserved_mb,steps_processed,detection_ready_ms,detection_after_prefill_ms,detector_probability,detector_prediction
baseline,forward,1,23,c6050fe51d3408b1eaef27e08e7f1956:e4e99a4d6532:0:3,76081f5fd3a7d2fecc5219b9f1a003927ab2f0a03cbcea2809aa13575b12704d,537.6488149631768,12,15617.85205078125,15808.0,,,,,
baseline,forward,1,24,c6050fe51d3408b1eaef27e08e7f1956:e4e99a4d6532:0:4,ad3a25be620e9e8363cf8b064f96e3948b2c3e9ae99d2778aa19fe9e3c58386a,952.289551962167,36,15617.85205078125,15808.0,,,,,
baseline,forward,1,25,bb98dd0bceac09d24db1ecb2af549a92:377f7f0dd150:0:0,c7fdec5fa5d5e1adf291637b9bb1fe8f118cbb3eb57af7ef76921e247600c9c6,658.4511590190232,19,15617.44873046875,15808.0,,,,,
baseline,forward,1,26,bb98dd0bceac09d24db1ecb2af549a92:377f7f0dd150:0:1,4af9997807defa232e553246d42901a0d746fdbefff91462d7ee0c1a91ca74e4,779.964657034725,26,15617.44873046875,15808.0,,,,,
baseline,forward,1,27,bb98dd0bceac09d24db1ecb2af549a92:377f7f0dd150:0:2,75d13c8ce97c12289f2430a015d1d7989bcb997955ebfd456b23a70f3283334e,745.95120199956,24,15617.44873046875,15808.0,,,,,
baseline,forward,1,28,bb98dd0bceac09d24db1ecb2af549a92:377f7f0dd150:0:3,07076b19c18093e788139445acd32421179c80fb131abb5020ab511b244dfaf3,554.4514281209558,13,15617.44873046875,15808.0,,,,,
baseline,forward,1,29,bb98dd0bceac09d24db1ecb2af549a92:377f7f0dd150:0:4,07076b19c18093e788139445acd32421179c80fb131abb5020ab511b244dfaf3,554.894169094041,13,15617.44873046875,15808.0,,,,,
baseline,forward,1,30,bb98dd0bceac09d24db1ecb2af549a92:2cf3a7a3a65c:0:0,c7fdec5fa5d5e1adf291637b9bb1fe8f118cbb3eb57af7ef76921e247600c9c6,659.3617140315473,19,15617.44873046875,15808.0,,,,,
baseline,forward,1,31,bb98dd0bceac09d24db1ecb2af549a92:2cf3a7a3a65c:0:1,4af9997807defa232e553246d42901a0d746fdbefff91462d7ee0c1a91ca74e4,779.6653658151627,26,15617.44873046875,15808.0,,,,,
baseline,forward,1,32,bb98dd0bceac09d24db1ecb2af549a92:2cf3a7a3a65c:0:2,75d13c8ce97c12289f2430a015d1d7989bcb997955ebfd456b23a70f3283334e,744.5419440045953,24,15617.44873046875,15808.0,,,,,
baseline,forward,1,33,bb98dd0bceac09d24db1ecb2af549a92:2cf3a7a3a65c:0:3,07076b19c18093e788139445acd32421179c80fb131abb5020ab511b244dfaf3,553.0149340629578,13,15617.44873046875,15808.0,,,,,
baseline,forward,1,34,bb98dd0bceac09d24db1ecb2af549a92:2cf3a7a3a65c:0:4,07076b19c18093e788139445acd32421179c80fb131abb5020ab511b244dfaf3,554.2228450067341,13,15617.44873046875,15808.0,,,,,
baseline,forward,1,35,b877dd782edba758ab429e3ee3de3329:97e16cc551e4:0:0,62517bae74e7259c57a7da56e4f54b797cf2a664727fb53fe05de2f3598ea92d,711.6770418360829,22,15617.52197265625,15808.0,,,,,
baseline,forward,1,36,b877dd782edba758ab429e3ee3de3329:97e16cc551e4:0:1,d84210bceb3038c1ed37c6ee7bc057db462ddedaa6823742af8a6d297cb431da,780.4402620531619,26,15617.52197265625,15808.0,,,,,
baseline,forward,1,37,b877dd782edba758ab429e3ee3de3329:97e16cc551e4:0:2,e2d8c9e2e95c4938f7be5f7610f5dd612f23c22b2461cafe849ff52d619824cd,785.4054579511285,26,15617.52197265625,15808.0,,,,,
baseline,forward,1,38,b877dd782edba758ab429e3ee3de3329:97e16cc551e4:0:3,94d4ffe585b52d02528404f4f0629286595977610fc216797666ffe14a17ed0c,641.2669608835131,18,15617.52197265625,15808.0,,,,,
baseline,forward,1,39,b877dd782edba758ab429e3ee3de3329:97e16cc551e4:0:4,aba8c2cf6367e2e8a95bb52794ddcb426d595fad022cf2d457da88045f881ed0,606.0493120457977,16,15617.52197265625,15808.0,,,,,
baseline,forward,1,40,b877dd782edba758ab429e3ee3de3329:dd7f6c9e007d:0:0,62517bae74e7259c57a7da56e4f54b797cf2a664727fb53fe05de2f3598ea92d,705.6344940792769,22,15617.52197265625,15808.0,,,,,
baseline,forward,1,41,b877dd782edba758ab429e3ee3de3329:dd7f6c9e007d:0:1,d84210bceb3038c1ed37c6ee7bc057db462ddedaa6823742af8a6d297cb431da,780.6277449708432,26,15617.52197265625,15808.0,,,,,
baseline,forward,1,42,b877dd782edba758ab429e3ee3de3329:dd7f6c9e007d:0:2,e2d8c9e2e95c4938f7be5f7610f5dd612f23c22b2461cafe849ff52d619824cd,782.6203219592571,26,15617.52197265625,15808.0,,,,,
baseline,forward,1,43,b877dd782edba758ab429e3ee3de3329:dd7f6c9e007d:0:3,94d4ffe585b52d02528404f4f0629286595977610fc216797666ffe14a17ed0c,642.786551034078,18,15617.52197265625,15808.0,,,,,
baseline,forward,1,44,b877dd782edba758ab429e3ee3de3329:dd7f6c9e007d:0:4,aba8c2cf6367e2e8a95bb52794ddcb426d595fad022cf2d457da88045f881ed0,605.3701320197433,16,15617.52197265625,15808.0,,,,,
baseline,forward,1,45,4f59fbf51a0a5bfb4dc5af02cf294693:993dac5396a0:0:0,aa1f1fd8a9efcb963811de5e984dc16d83696aa7e913ba6980ace9aa76b7f7a3,642.5450660753995,18,15617.70556640625,15808.0,,,,,
baseline,forward,1,46,4f59fbf51a0a5bfb4dc5af02cf294693:993dac5396a0:0:1,bdcb900eea2a0e63a259e4fe2376f8cc3aec08e4611682d3f4ee038edca9d017,505.1115530077368,10,15617.70556640625,15808.0,,,,,
baseline,forward,1,47,4f59fbf51a0a5bfb4dc5af02cf294693:993dac5396a0:0:2,f3e746a5a573b9140378e527f40ef9a01e1da198199bb2597c74356d9befd366,793.9977429341525,26,15617.70556640625,15808.0,,,,,
baseline,forward,1,48,4f59fbf51a0a5bfb4dc5af02cf294693:993dac5396a0:0:3,f77a4c18118683cabf2ce423b4a1474e9a020c00dc184984ee227d2432eaaeca,791.7457749135792,26,15617.70556640625,15808.0,,,,,
baseline,forward,1,49,4f59fbf51a0a5bfb4dc5af02cf294693:993dac5396a0:0:4,082a3f27a64a793001365f40fd7d76058660d5148036e68127b7775445e5f79a,509.5412260852754,10,15617.70556640625,15808.0,,,,,
full_72d,forward,0,0,1a938d25604410ccd63b60285919eaec:c627e50da685:0:0,ad7432ad3647d5979a4c8f07ea59db904408a5ca59b44fc807019ff723c8fe9d,547.7914491202682,12,15618.58154296875,15810.0,2,372.37792112864554,44.865753035992384,0.12200161069631577,0
full_72d,forward,0,1,1a938d25604410ccd63b60285919eaec:c627e50da685:0:1,ad7432ad3647d5979a4c8f07ea59db904408a5ca59b44fc807019ff723c8fe9d,553.893581032753,12,15618.58154296875,15810.0,2,378.6699341144413,45.0684130191803,0.12200161069631577,0
full_72d,forward,0,2,1a938d25604410ccd63b60285919eaec:c627e50da685:0:2,45b29a4f9a357408272a3d9ee292dd9f825df58412a294bc76edad70933ff8f3,567.4476069398224,12,15618.58154296875,15810.0,2,391.41715900041163,45.39173003286123,0.12200161069631577,0
full_72d,forward,0,3,1a938d25604410ccd63b60285919eaec:c627e50da685:0:3,8f13312bc57593ae709f0e55a18489d480c2a86c8038ac06144174a3f51b5600,560.4319828562438,12,15618.58154296875,15810.0,2,383.42215004377067,45.65434204414487,0.1243600994348526,0
full_72d,forward,0,4,1a938d25604410ccd63b60285919eaec:c627e50da685:0:4,8f13312bc57593ae709f0e55a18489d480c2a86c8038ac06144174a3f51b5600,545.5935061909258,12,15618.58154296875,15810.0,2,368.64491016604006,44.745207065716386,0.12357041239738464,0
full_72d,forward,0,5,49cd6149f02ec01ee03a6eb8287ab2df:f982e9dfaf25:0:0,dfa96710626dd8454b20bab58edadf81faa7374948fab10c0910e55037cea818,702.1703431382775,20,15618.32470703125,15810.0,2,386.393312131986,44.865424977615476,0.15359053015708923,0
full_72d,forward,0,6,49cd6149f02ec01ee03a6eb8287ab2df:f982e9dfaf25:0:1,86024a4fa91c4b919c6bf7d14d030232d1b278e47a39c03efbe698cebb092a16,688.9242539182305,19,15618.32470703125,15810.0,2,390.94551908783615,44.778282986953855,0.15219394862651825,0
